acc	0.916222	0.913889	0.917222	0.916667	0.917222	0.917667	0.915833	0.916722	0.913278	0.919722	0.916444	0.001748
bacc	0.916222	0.913889	0.917222	0.916667	0.917222	0.917667	0.915833	0.916722	0.913278	0.919722	0.916444	0.001748
spd	0.001511	0.002133	0.002133	0.002667	0.002200	0.001689	0.002289	0.002067	0.002311	0.002511	0.002151	0.000328
deo	0.011790	0.012247	0.011296	0.012469	0.011012	0.011333	0.013272	0.009568	0.012481	0.011481	0.011695	0.000967
eod	0.011778	0.012222	0.011111	0.012444	0.010889	0.011333	0.013222	0.009222	0.012333	0.011000	0.011556	0.001054
aaod	0.006457	0.006827	0.006210	0.007210	0.006148	0.006173	0.007309	0.005383	0.007025	0.006284	0.006502	0.000561
aed	0.001511	0.001556	0.001133	0.001489	0.001333	0.001289	0.001467	0.001444	0.001244	0.001089	0.001356	0.000155
time per epoch	112.719246	112.342301	109.138678	108.486851	112.308024	111.409102	107.718952	107.147150	108.554557	85.482524	107.530739	7.607825
