acc	0.916111	0.914000	0.917111	0.917111	0.917556	0.917333	0.915889	0.916944	0.913500	0.920111	0.916567	0.001775
bacc	0.916111	0.914000	0.917111	0.917111	0.917556	0.917333	0.915889	0.916944	0.913500	0.920111	0.916567	0.001775
spd	0.001422	0.002289	0.002156	0.002622	0.002222	0.001600	0.002222	0.002200	0.002378	0.002467	0.002158	0.000352
deo	0.011815	0.013309	0.011407	0.012889	0.010938	0.010605	0.013148	0.010778	0.011975	0.011469	0.011833	0.000937
eod	0.011778	0.013111	0.011333	0.012889	0.010889	0.010444	0.013111	0.010778	0.011889	0.011333	0.011756	0.000936
aaod	0.006444	0.007333	0.006358	0.007383	0.006198	0.005654	0.007210	0.006185	0.006864	0.006444	0.006607	0.000541
aed	0.001444	0.001622	0.001244	0.001400	0.001422	0.001267	0.001356	0.001422	0.001289	0.001133	0.001360	0.000128
time per epoch	92.770275	87.631748	75.131454	79.211722	70.638322	68.906557	72.516947	68.823724	68.882785	37.143414	72.165695	14.084653
