acc	0.860222	0.863778	0.867500	0.869889	0.865722	0.862556	0.864833	0.870222	0.864667	0.862278	0.865167	0.003091
bacc	0.860222	0.863778	0.867500	0.869889	0.865722	0.862556	0.864833	0.870222	0.864667	0.862278	0.865167	0.003091
spd	0.033622	0.033378	0.030622	0.030822	0.032022	0.032844	0.030667	0.028822	0.031022	0.031267	0.031509	0.001396
deo	0.137111	0.137111	0.126556	0.123333	0.129444	0.133333	0.123444	0.116222	0.126889	0.123889	0.127733	0.006303
eod	0.137111	0.137111	0.126556	0.123333	0.129444	0.133333	0.123444	0.116222	0.126889	0.123889	0.127733	0.006303
aaod	0.079617	0.079481	0.073259	0.071938	0.075321	0.077506	0.071901	0.067667	0.073630	0.072432	0.074275	0.003561
aed	0.006200	0.005956	0.005378	0.006156	0.006578	0.006600	0.006044	0.005822	0.005644	0.006489	0.006087	0.000384
time per epoch	162.023125	164.048938	164.682078	160.995586	164.712394	164.691823	112.796911	68.679887	70.025764	70.676703	130.333321	42.341481
