acc	0.811556	0.811833	0.806722	0.810944	0.808000	0.808000	0.811056	0.810278	0.810500	0.807444	0.809633	0.001790
bacc	0.811556	0.811833	0.806722	0.810944	0.808000	0.808000	0.811056	0.810278	0.810500	0.807444	0.809633	0.001790
spd	0.027111	0.027089	0.030222	0.029689	0.029800	0.029756	0.028156	0.029689	0.030156	0.029978	0.029164	0.001167
deo	0.112444	0.111000	0.120778	0.122333	0.122222	0.119778	0.117889	0.124111	0.123222	0.122889	0.119667	0.004337
eod	0.112444	0.111000	0.120778	0.122333	0.122222	0.119778	0.117889	0.124111	0.123222	0.122889	0.119667	0.004337
aaod	0.065037	0.064383	0.070469	0.070864	0.070877	0.069765	0.068037	0.071654	0.071519	0.071272	0.069388	0.002544
aed	0.005289	0.005711	0.006600	0.006489	0.005533	0.005800	0.005867	0.006578	0.007111	0.006156	0.006113	0.000541
time per epoch	33.752436	33.393668	32.516341	32.476418	32.305499	32.356268	39.965146	60.232640	54.108935	54.277629	40.538498	10.593824
