acc	0.875513	0.855525	0.847360	0.875664	0.851318	0.868650	0.877217	0.865795	0.865945	0.849314	0.863230	0.010914
bacc	0.907031	0.900591	0.894608	0.906800	0.899277	0.901481	0.902128	0.901902	0.901670	0.897803	0.901329	0.003548
spd	0.186902	0.168086	0.159385	0.184217	0.179046	0.173215	0.167520	0.166683	0.175407	0.160225	0.172069	0.008919
deo	0.143011	0.102285	0.116935	0.166039	0.099149	0.150896	0.151927	0.174014	0.131496	0.098342	0.133409	0.026649
eod	0.143011	0.102285	0.116935	0.166039	0.099149	0.150896	0.151927	0.174014	0.131496	0.098342	0.133409	0.026649
aaod	0.091523	0.062779	0.066167	0.101136	0.067633	0.088802	0.085999	0.096186	0.080666	0.057067	0.079796	0.014566
aed	0.015510	0.004728	0.013391	0.011462	0.005511	0.002612	0.000480	0.007312	0.004697	0.012984	0.007869	0.004858
time per epoch	4.122974	4.048927	4.059073	4.107914	4.109935	4.273147	4.529216	4.573472	4.599537	4.619621	4.304382	0.233491
